PATH  Rmax= 7.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   7.000  index, nleg, degeneracy, r=  2.6517
    3.750000    0.000000   -3.750000   2 'Pt    '     2.6517  180.0000    0.0000
    1.875000    0.000000   -1.875000   1 'Ni    '     2.6517    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517  180.0000    0.0000
    32    4   5.000  index, nleg, degeneracy, r=  5.3033
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    1.875000    1.875000   2 'Pt    '     2.6517  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517  180.0000    0.0000
    0.000000    1.875000    1.875000   2 'Pt    '     2.6517  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517  180.0000    0.0000
    33    4   1.000  index, nleg, degeneracy, r=  5.3033
      x           y           z     ipot  label      rleg      beta        eta
   -1.875000    0.000000    1.875000   2 'Pt    '     2.6517    0.0000    0.0000
   -3.750000    0.000000    3.750000   1 'Ni    '     2.6517  180.0000    0.0000
   -1.875000    0.000000    1.875000   2 'Pt    '     2.6517    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517  180.0000    0.0000
    34    4   4.000  index, nleg, degeneracy, r=  5.3033
      x           y           z     ipot  label      rleg      beta        eta
    1.875000    0.000000    1.875000   2 'Pt    '     2.6517    0.0000    0.0000
    3.750000    0.000000    3.750000   2 'Pt    '     2.6517  180.0000    0.0000
    1.875000    0.000000    1.875000   2 'Pt    '     2.6517    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517  180.0000    0.0000
    35    2  11.000  index, nleg, degeneracy, r=  5.9293
      x           y           z     ipot  label      rleg      beta        eta
    5.625000    0.000000   -1.875000   1 'Ni    '     5.9293  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     5.9293  180.0000    0.0000
    36    2  13.000  index, nleg, degeneracy, r=  5.9293
      x           y           z     ipot  label      rleg      beta        eta
    1.875000    0.000000   -5.625000   2 'Pt    '     5.9293  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     5.9293  180.0000    0.0000
    37    3  20.000  index, nleg, degeneracy, r=  6.1655
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    3.750000    0.000000   1 'Ni    '     3.7500  161.5651    0.0000
   -1.875000   -1.875000   -0.000000   1 'Ni    '     5.9293  153.4349    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517   45.0000    0.0000
    38    3  16.000  index, nleg, degeneracy, r=  6.1655
      x           y           z     ipot  label      rleg      beta        eta
   -5.625000   -1.875000   -0.000000   2 'Pt    '     5.9293  161.5651    0.0000
   -1.875000   -1.875000   -0.000000   1 'Ni    '     3.7500   45.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517  153.4349    0.0000
    39    3  10.000  index, nleg, degeneracy, r=  6.1655
      x           y           z     ipot  label      rleg      beta        eta
   -5.625000    0.000000   -1.875000   1 'Ni    '     5.9293  161.5651    0.0000
   -1.875000    0.000000   -1.875000   2 'Pt    '     3.7500   45.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517  153.4349    0.0000
    40    3  10.000  index, nleg, degeneracy, r=  6.1655
      x           y           z     ipot  label      rleg      beta        eta
    1.875000    0.000000    5.625000   2 'Pt    '     5.9293  161.5651    0.0000
    1.875000    0.000000    1.875000   2 'Pt    '     3.7500   45.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517  153.4349    0.0000
    41    3  18.000  index, nleg, degeneracy, r=  6.1655
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    1.875000   -5.625000   1 'Ni    '     5.9293  153.4349    0.0000
   -0.000000    0.000000   -3.750000   1 'Ni    '     2.6517   45.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.7500  161.5651    0.0000
    42    3  12.000  index, nleg, degeneracy, r=  6.1655
      x           y           z     ipot  label      rleg      beta        eta
    5.625000   -1.875000    0.000000   2 'Pt    '     5.9293  153.4349    0.0000
    3.750000    0.000000    0.000000   2 'Pt    '     2.6517   45.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     3.7500  161.5651    0.0000
    43    4  16.000  index, nleg, degeneracy, r=  6.2739
      x           y           z     ipot  label      rleg      beta        eta
    3.750000    1.875000    1.875000   2 'Pt    '     4.5928   90.0000    0.0000
    3.750000    0.000000    3.750000   2 'Pt    '     2.6517  120.0000    0.0000
    1.875000    0.000000    1.875000   2 'Pt    '     2.6517    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517  150.0000    0.0000
    44    2   3.000  index, nleg, degeneracy, r=  6.4952
      x           y           z     ipot  label      rleg      beta        eta
    3.750000   -3.750000    3.750000   1 'Ni    '     6.4952  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     6.4952  180.0000    0.0000
    45    2   5.000  index, nleg, degeneracy, r=  6.4952
      x           y           z     ipot  label      rleg      beta        eta
    3.750000   -3.750000   -3.750000   2 'Pt    '     6.4952  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     6.4952  180.0000    0.0000
