PATH  Rmax= 7.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   2.000  index, nleg, degeneracy, r=  1.9472
   -1.147360    0.566060    1.468590   2 'O     '     1.9477  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477    0.0000    0.0000
    28    4   2.000  index, nleg, degeneracy, r=  3.8954
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    0.566060    1.468590   2 'O     '     1.9477  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477  180.0000    0.0000
   -1.147360    0.566060    1.468590   2 'O     '     1.9477  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477  180.0000    0.0000
    29    4   2.000  index, nleg, degeneracy, r=  3.8954
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    0.566060    1.468590   2 'O     '     1.9477   33.7909    0.0000
   -2.294730    0.000000    2.937180   1 'Cu    '     1.9477  180.0000    0.0000
   -1.147360    0.566060    1.468590   2 'O     '     1.9477   33.7909    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477  180.0000    0.0000
    30    3   4.000  index, nleg, degeneracy, r=  4.0345
      x           y           z     ipot  label      rleg      beta        eta
    1.147360    2.271060    1.085410   2 'O     '     2.7663  144.5344    0.0000
   -1.147360    1.138940   -1.085410   2 'O     '     3.3556  124.4864    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472   90.9792    0.0000
    31    3   4.000  index, nleg, degeneracy, r=  4.0618
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360   -2.271060   -1.085410   2 'O     '     2.7663  145.1832    0.0000
   -1.147360    1.138940   -1.085410   2 'O     '     3.4100  125.7960    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472   89.0208    0.0000
    32    3   4.000  index, nleg, degeneracy, r=  4.0618
      x           y           z     ipot  label      rleg      beta        eta
    0.000000   -3.410000    0.000000   1 'Cu    '     3.4100  145.1832    0.0000
    1.147360   -1.138940    1.085410   2 'O     '     2.7663   89.0208    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472  125.7960    0.0000
    33    2   2.000  index, nleg, degeneracy, r=  4.0711
      x           y           z     ipot  label      rleg      beta        eta
   -3.442090   -1.138940    1.851770   2 'O     '     4.0711  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     4.0711  180.0000    0.0000
    34    3   4.000  index, nleg, degeneracy, r=  4.1159
      x           y           z     ipot  label      rleg      beta        eta
    1.147360    2.843940   -1.468590   2 'O     '     3.4002  145.1102    0.0000
   -1.147360    1.138940   -1.085410   2 'O     '     2.8844   92.8072    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472  122.0827    0.0000
    35    3   4.000  index, nleg, degeneracy, r=  4.1950
      x           y           z     ipot  label      rleg      beta        eta
    3.442090    0.566060    0.702230   2 'O     '     3.5583  146.8673    0.0000
    1.147360   -1.138940    1.085410   2 'O     '     2.8844   87.1927    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472  125.9400    0.0000
    36    3   4.000  index, nleg, degeneracy, r=  4.2112
      x           y           z     ipot  label      rleg      beta        eta
    1.147360   -0.566060    3.639410   2 'O     '     3.8577  152.6748    0.0000
    1.147360   -1.138940    1.085410   2 'O     '     2.6175   65.4253    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472  141.8999    0.0000
    37    3   4.000  index, nleg, degeneracy, r=  4.2657
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360   -2.271060   -1.085410   2 'O     '     2.7663  150.7722    0.0000
   -1.147360    0.566060    1.468590   2 'O     '     3.8174  136.0930    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477   73.1349    0.0000
